ICAO24,Callsign,Longitude,Latitude,Baro_Altitude,Velocity
a40d8d,DAL2581 ,-119.682,34.5334,7543.8,231.0
0ca2fe,LIA342  ,-59.5457,13.0607,228.6,56.95
8014f1,VTGKD   ,75.7453,14.7996,12496.8,203.0
49530b,TAP1246 ,6.0178,45.6617,10972.8,281.33
ad9d31,N9766Z  ,-122.7814,48.0079,548.64,46.77
4400ec,EJU59GF ,13.9828,52.3011,2522.22,139.78
a52d1f,N4321Z  ,-105.1018,39.903,,0.0
aa929c,XOJ780  ,-87.8387,40.0058,14119.86,225.8
471f9e,WZZ3605 ,53.6205,24.8443,6332.22,194.96
a9a266,N72NG   ,-117.1346,32.8119,,12.35
aadae3,EJA799  ,-94.7309,32.573,12496.8,245.67
758306,PAL509  ,115.0972,8.3867,10972.8,243.85
758305,PAL493  ,121.1695,15.0227,4602.48,155.39
8014c0,IGO2057 ,88.4414,22.6421,106.68,6.17
471f88,WMT049  ,20.7823,42.6774,2232.66,151.37
a069b7,FDY233  ,-79.8534,40.7481,2103.12,92.92
4520fb,GPX814  ,16.0835,43.6838,10363.2,215.71
ae1437,LOBO712 ,-84.403,33.6496,297.18,59.68
343141,IBE34KW ,2.8856,44.4648,10972.8,278.34
471f82,WZZ212  ,22.5658,45.6857,9448.8,234.84
516097,MNE401  ,24.7474,43.0286,10972.8,227.58
471f86,WMT0PT  ,18.5814,46.2263,10972.8,211.74
ae0101,GUMBY1  ,-98.6353,34.9279,4777.74,206.61
3f6533,GAF689  ,7.266,50.7858,723.9,44.24
a94b6b,UAL1050 ,-78.8021,30.9944,10972.8,245.99
8014bb,IGO2406 ,77.834,15.271,9151.62,250.17
a64d16,LXJ505  ,-117.8225,33.7485,449.58,62.13
495308,TAP1364 ,-5.9554,41.5247,11567.16,234.1
a33afd,,-76.1643,24.1171,10675.62,228.46
495309,TAP1603 ,5.1487,40.8247,10980.42,260.47
c04829,ROU1591 ,-73.0876,45.6994,2667.0,122.78
abfac6,SWA2119 ,-110.9312,32.1112,,13.38
acba1b,SWA3416 ,-77.0424,38.8464,,0.0
a33afa,SKW3855 ,-97.6214,45.0349,10363.2,188.37
8014bc,IGO663  ,88.4435,22.6453,,8.23
8a0442,AWQ241  ,104.1068,1.1686,4998.72,184.78
c04826,ROU1650 ,-80.3583,25.9085,1417.32,118.53
471f6a,WZZ6168 ,13.5059,56.4402,10965.18,229.18
acba30,EDV5212 ,-73.7674,40.7732,1249.68,131.07
8014c8,IGO6622 ,78.0091,13.79,4000.5,179.51
48597e,TRA6505 ,31.1731,34.4529,11277.6,255.42
471f6d,WZZ953  ,25.5345,43.4456,10683.24,239.51
471f6e,WZZ2355 ,10.7474,45.6621,10355.58,277.7
471f6b,WZZ0707 ,19.6635,49.597,10873.74,254.45
471f6c,WZZ4BQ  ,19.7033,49.9669,2255.52,147.31
a5474f,N4393A  ,-97.7087,37.0045,2865.12,82.9
8014d3,IGO1012 ,103.4399,2.0956,7513.32,227.22
ace74e,SKW5905 ,-122.5301,37.6226,2651.76,146.86
a4d7e4,AAL2045 ,-101.4398,34.0983,10363.2,237.26
a12921,N174ME  ,-89.3316,30.3088,792.48,55.26
ad077b,DAL1305 ,-84.8575,35.3439,7924.8,219.14
a39d95,DAL1281 ,-84.8793,35.8953,8869.68,227.46
a40d6b,N360MM  ,-105.1012,40.3063,2392.68,38.16
abad6c,SWA502  ,-111.5272,43.1319,10972.8,237.21
ae6dc5,CHAOS11 ,-81.4434,33.0592,701.04,64.04
34444b,IBE34FT ,0.8457,47.1863,8374.38,220.07
a8dbfb,N670CS  ,-119.7222,39.5785,2011.68,41.47
344455,IBS3734 ,3.1365,44.5743,8549.64,259.14
c04811,ROU1730 ,-112.0038,33.4353,,4.89
758307,PAL737  ,120.5438,13.9279,4572.0,187.25
471f69,WZZ368  ,21.675,47.217,10668.0,268.49
471f66,WZZ306  ,17.8041,47.631,10972.8,211.16
3c6744,DLH33Y  ,-7.3956,43.6356,7223.76,233.7
3c6743,DLH9CP  ,-0.636,52.0342,5356.86,184.98
440cff,EJU38FB ,-1.7389,52.4457,,37.04
471f67,WZZ4013 ,19.8025,50.0737,,1.29
3c6749,DLH5YH  ,9.4108,51.4812,8679.18,252.29
aaee9c,SKW4147 ,-81.1801,33.3517,6225.54,211.83
a51a9d,ASI726  ,-112.0169,33.1752,1158.24,49.92
a09322,SKW5303 ,-97.1679,39.8198,10363.2,224.26
ad422c,N9530H  ,-76.3234,36.6858,228.6,39.73
471f65,WZZ0ML  ,13.2739,57.2777,6675.12,209.65
471f63,WZZ1828 ,18.9224,47.7676,3581.4,179.19
a94ae3,UAL1661 ,-69.617,19.6794,8199.12,229.02
a4b1fe,KAP1010 ,-68.8085,44.1789,1310.64,94.13
a9044d,N680MC  ,-123.3872,45.6507,5052.06,202.52
acd2be,SWA3296 ,-96.263,29.9454,7635.24,227.44
a4fa92,N42PG   ,-82.4974,40.4949,2712.72,81.95
a94ae5,UAL2367 ,-119.887,39.7243,10363.2,220.87
acd2d3,EDV5190 ,-75.1366,39.6516,5867.4,207.88
344449,IBE31HH ,6.0087,42.8483,10972.8,275.04
4400c8,EJU48RE ,2.2907,41.0303,3703.32,192.92
3c6741,DLH1VV  ,19.437,44.9523,5996.94,204.91
344446,AEA84NJ ,1.8638,47.6356,8252.46,223.21
44a00f,OOH83   ,3.4992,50.7271,274.32,36.56
471f77,WZZ1056 ,20.9913,52.1382,678.18,77.32
3c6754,DLH863  ,10.2305,51.7825,9166.86,212.49
0d0b67,AMX652  ,-93.4505,37.2415,10668.0,227.53
3c6758,DLH48F  ,6.2781,45.8845,10668.0,192.93
471f71,WZZ53PM ,4.9964,42.8702,10668.0,195.07
471f72,WZZ278  ,18.4744,47.7258,6637.02,242.48
a9ea32,EJA738  ,-84.609,35.3734,3307.08,175.87
aa2a7f,SKW3033 ,-111.9931,33.4372,,0.0
a03ce5,N114UV  ,-111.7188,40.2149,1356.36,39.11
471f76,WZZ96RV ,-3.5776,37.2943,6720.84,199.66
471f73,WZZ605  ,13.501,52.3673,,4.89
a28fc4,LAK264  ,-77.7733,40.2393,6705.6,183.26
a03ce6,AAL1635 ,-80.4174,36.7816,8823.96,212.68
a35605,DAL1717 ,-93.2772,44.6434,2133.6,142.97
a9a1a9,N72ET   ,-103.3143,44.0749,2407.92,101.09
c02cfc,WJA268  ,-113.1117,51.0523,5722.62,211.34
ac82f5,NKS1829 ,-118.2916,33.9467,464.82,76.7
4400b9,EJU349N ,8.6201,44.325,8831.58,198.53
a16ff1,DAL672  ,-95.4612,32.2534,10668.0,250.26
adfee0,PAT160  ,-98.183,31.116,2545.08,99.04
4400b7,EJU43VD ,1.7581,50.3181,7924.8,195.26
3c5422,BCS995  ,13.5452,48.2075,10965.18,206.98
ada52c,N979AZ  ,-116.855,33.2115,2331.72,134.36
a1c6a8,SWA578  ,-114.4243,34.7878,11887.2,249.55
ab0293,N80841  ,-86.0518,42.3866,1676.4,48.07
471f5d,WMT0220 ,19.8288,45.9225,4899.66,216.96
3c6752,DLH9EK  ,8.8647,45.6343,3268.98,160.87
ac82f8,AAL1363 ,-95.4936,32.6392,7635.24,232.84
3c6750,DLH2NK  ,11.0516,58.2026,10469.88,243.58
ad4264,N95314  ,-95.7686,33.2232,1051.56,49.4
471f44,WMT007  ,22.5951,41.2037,10058.4,221.62
a9ea06,N738NY  ,-74.2713,39.9414,91.44,29.68
e4800c,GLO1577 ,-35.8689,-8.2936,8869.68,234.14
7809aa,CCA937  ,6.6405,53.4248,10363.2,243.52
a76182,N575FJ  ,-90.2545,41.1963,1798.32,88.67
3c675a,DLH74M  ,1.7218,43.7434,2697.48,159.16
3c674d,DLH3FN  ,8.5506,50.6069,6705.6,216.41
471f2f,WZZ1044 ,22.3869,42.9719,10317.48,231.27
a94ac8,N6980B  ,-97.5574,37.697,1143.0,67.01
e48c4d,TAM3177 ,-49.0926,-22.0976,10660.38,209.21
8014fa,IGO2224 ,86.1931,23.7166,10462.26,249.7
471f58,WMT5KH  ,16.814,41.6011,10797.54,246.64
4400d0,TYW433  ,9.5025,54.5862,10972.8,231.65
a043a9,00000   ,-82.1599,30.0075,1173.48,92.76
0d0b89,LET5222 ,-78.2291,32.1524,12496.8,197.17
abfb99,RPA4688 ,-73.8457,40.7612,373.38,71.29
4400be,TAY5EL  ,18.7779,59.8548,9753.6,210.49
34440a,VLG1457 ,-2.925,42.233,7094.22,215.27
a189f2,DAL273  ,-69.5863,42.1989,11590.02,220.73
3c542f,BCS6725 ,3.3075,49.5626,10660.38,225.35
ac2287,N881LA  ,-111.8024,33.3133,1005.84,53.65
471f3c,WZZ697T ,20.3484,52.0854,5021.58,166.86
471f3d,WZZ70HX ,17.5064,44.4178,10965.18,226.77
344417,IBE32HE ,-0.4731,45.4834,10363.2,247.35
3c4d4a,LGL37BJ ,5.9847,49.5938,1981.2,130.16
ae622c,SAVE92  ,-106.6308,35.0242,1524.0,14.62
aa579a,N7658Q  ,-117.7729,34.0141,1036.32,65.44
3c6702,DLH791  ,103.6196,1.9472,5600.7,208.96
3c6701,DLH723  ,17.0607,46.9893,10363.2,206.79
a95dba,DAL789  ,-95.6086,42.6675,11887.2,262.69
3c6706,DLH458  ,10.3465,51.9277,10668.0,269.94
440cbe,EJU49FR ,13.4364,45.0111,10965.18,220.33
a99a02,N718CL  ,-98.3424,42.2719,2407.92,85.62
3c6708,DLH480  ,3.3646,58.6165,11582.4,256.4
3c6707,DLH718  ,28.1553,43.9469,11277.6,271.28
a043ec,EJA116  ,-78.9052,27.7179,9989.82,243.29
440cc1,EJU75KT ,4.7102,52.3433,68.58,70.09
c046f4,AM187   ,-89.4347,48.4519,2682.24,70.0
ad3b95,N684JA  ,-82.8903,41.3216,1950.72,53.47
a41fcc,N365KM  ,-72.8128,40.6297,10111.74,250.2
c0831e,CGXQZ   ,-81.5763,43.0578,1379.22,50.44
a7d754,JIA5220 ,-75.3401,40.0954,861.06,84.44
a1fc3b,ENY3551 ,-83.9513,38.6285,3025.14,178.7
a95dd3,AAL1022 ,-80.4407,25.7778,624.84,95.48
ae6272,ROKT81  ,-87.3921,29.5779,2316.48,168.48
344409,VLG3XY  ,-2.5008,38.3886,10972.8,243.92
a76d5a,JIA5402 ,-81.3545,35.0417,3764.28,175.16
a35657,N314GV  ,-71.9967,43.711,1485.9,95.11
a57af9,EJA452  ,-81.3945,32.1301,556.26,79.74
a6eaad,N545BW  ,-118.4404,45.6472,3147.06,95.89
a27cdd,N26CG   ,-79.7162,35.319,2682.24,140.17
a7d751,NKS688  ,-80.8228,29.1164,3916.68,201.44
471f35,WZZ19GH ,20.9622,52.1758,,0.0
471f36,WMT112  ,16.7798,45.3485,10058.4,265.46
471f33,WZZ4884 ,1.4338,40.8483,10675.62,199.91
a40ca4,DAL815  ,-93.6419,32.3941,10363.2,233.63
471f34,WZZ42AG ,20.9025,52.002,2293.62,135.37
440cab,AUA4H   ,12.5725,49.4328,10660.38,268.44
440cac,AUA455D ,14.631,49.1343,9715.5,222.66
471f37,WZZ688  ,8.2929,51.5952,9829.8,246.99
a2f9f5,N291HW  ,-73.4357,40.7583,259.08,50.93
a163f2,AAL859  ,-78.804,32.4921,10294.62,258.19
471f31,WZZ00BL ,23.6351,42.7393,11277.6,229.77
471f32,WZZ11LU ,7.9623,43.9631,10980.42,267.48
471f30,WMT716  ,11.9746,44.6056,10668.0,254.97
4b4034,HBYIE   ,9.1347,47.5135,0.0,66.05
a95de2,VXP368  ,-78.2338,34.7077,11887.2,219.42
a1b3b3,N209CQ  ,-86.0613,31.9477,12192.0,223.25
0d0b1a,XCBDM   ,-99.0471,18.8528,5044.44,161.55
a9c7be,N7293B  ,-105.0478,40.4452,1965.96,45.86
75839f,PAL419  ,121.3504,14.6923,2103.12,90.1
a724ce,ULA7    ,-96.2627,41.237,4442.46,187.06
488190,SPAMR   ,18.1651,51.7578,3657.6,108.74
471f02,WMT304  ,19.7401,48.9142,10675.62,255.15
440cdb,JFL919  ,4.8737,46.3758,11582.4,217.64
471f03,WZZ56   ,19.7981,44.5153,4777.74,180.64
3c6722,CFG6KW  ,22.5867,45.6814,12192.0,236.12
3c6721,CFG2315 ,14.6829,47.1839,12001.5,244.17
a91739,EJA685  ,-120.0865,35.6388,10058.4,222.93
a65487,CXK380  ,-78.7993,36.1041,1478.28,66.58
a4b1f9,N401SS  ,-105.1934,40.0377,1737.36,41.87
0d0b34,VIV2069 ,-96.838,17.3189,11285.22,244.97
403e15,GEDVL   ,0.4523,50.9476,876.3,47.22
a64d8f,N505LT  ,-88.3172,43.1811,609.6,82.83
a0a6e9,FDX821  ,-101.9808,35.0101,10668.0,250.05
a24971,N24658  ,-81.7305,28.9069,533.4,59.88
3c670b,DLH436  ,-84.1223,47.0458,12192.0,263.84
a844e0,N63177  ,-119.0628,35.4407,,3.09
a7aa1f,SCU17   ,-95.9534,35.7981,708.66,53.53
a7c448,N6TT    ,-116.1927,43.6799,1097.28,37.98
a63a67,N500EU  ,-77.5598,38.7638,1478.28,150.37
3c670f,DLH494  ,4.7744,57.3479,10972.8,252.1
a8943d,AAL1428 ,-86.032,33.7088,8534.4,231.79
3c670d,DLH715  ,44.188,41.5753,13098.78,221.8
a64d8b,N505LP  ,-77.2277,39.7341,548.64,52.08
e49388,AZU2914 ,-48.4452,-21.3678,10675.62,256.15
a76d90,EJA578  ,-93.9261,35.9166,12496.8,233.29
a0e319,N1562B  ,-122.8756,45.7592,381.0,59.68
4008ae,BAW975H ,1.4636,51.7385,6827.52,230.43
4008b4,BAW1346 ,-1.6261,50.4953,6400.8,231.07
a08021,AAL2767 ,-122.3025,47.4502,,5.66
4008b2,BAW4ZA  ,-0.0172,44.4171,11590.02,225.21
ac970f,KOW910  ,-82.5155,28.5041,6324.6,207.8
440cce,OEAMK   ,9.8574,47.6382,1135.38,59.3
a3560b,DAL2088 ,-122.3064,47.4366,,1.03
a76131,N575CC  ,-100.207,39.7423,12192.0,156.32
a7c42b,N6SP    ,-75.5922,38.9987,259.08,64.54
e49390,AZU6012 ,-46.794,-21.5153,9448.8,211.93
a64163,JIA5052 ,-75.4368,40.6515,,0.0
0d0b3e,VIV3255 ,-98.983,18.8126,11590.02,223.37
a10346,N16425  ,-85.946,32.1324,1325.88,48.12
4951ce,TAP824W ,-8.8312,39.0728,3672.84,184.79
a3b90e,UPS137  ,118.6551,15.1722,11590.02,243.91
4ba26d,TCHSM   ,27.9552,39.8308,1722.12,72.21
c07e2c,ACA1039 ,-101.8471,40.8093,10066.02,222.34
a6afd2,N53TW   ,-82.4263,27.1252,1325.88,60.88
a7d6a8,FFT4890 ,-71.6665,22.0192,10066.02,246.42
a2cced,N28PF   ,-111.3806,32.9613,701.04,47.4
a59662,N4593X  ,-118.4895,34.214,213.36,26.32
a5f976,SWA957  ,-85.0075,41.7787,11178.54,264.42
aa31a6,N756PP  ,-86.338,32.4052,2392.68,76.76
a2ccef,WDY28   ,-118.5736,49.2764,6156.96,218.35
a61987,SWA2663 ,-81.5501,40.163,11887.2,274.57
ab5dcb,N831TS  ,-104.5481,38.7118,2621.28,32.83
a69c1c,N525GE  ,-113.5288,32.8694,6842.76,159.63
e48c03,GLO2088 ,-43.3903,-23.2041,5920.74,212.33
a46345,FFT2002 ,-110.5448,35.574,11269.98,258.26
c02ebd,ACA321  ,-106.1296,51.6113,12192.0,220.2
a70c23,SCU9    ,-96.2612,35.8992,1363.98,24.57
aa3df0,N75907  ,-82.4518,34.3051,853.44,51.06
e48c05,GLO1327 ,-48.3737,-22.6369,11277.6,209.71
abc7c6,SWA1079 ,-116.8047,34.0533,7338.06,188.95
a666d7,N511TH  ,-98.155,26.4576,1280.16,131.07
ad07af,N939GA  ,-103.8208,37.6528,13708.38,250.87
ace7aa,SWA1656 ,-87.4737,31.3857,11582.4,218.18
ad07ae,CXK387  ,-75.0867,40.5496,1790.7,52.18
ac2412,SWA1057 ,-76.4782,39.4689,2697.48,139.69
3c6584,DLH7CL  ,11.0805,49.4956,,2.83
a4d988,N411TH  ,-98.8573,30.3616,1257.3,74.12
3c6583,DLH8CN  ,8.5654,50.04,,17.49
a8efa9,N96751  ,-97.6745,33.192,1097.28,50.58
a666d1,N511TB  ,-104.936,39.6736,2011.68,80.67
407b54,WUK064  ,22.7536,43.0123,10668.0,240.97
3c6588,DLH8FL  ,8.5388,49.8211,3268.98,159.1
a2102b,N232CL  ,-122.2134,37.7037,,0.0
ad9db0,ASA1417 ,-121.475,36.6034,4358.64,196.2
a533bd,UAL648  ,-104.2833,39.7725,3208.02,183.5
a71314,N47PH   ,-88.8829,31.2374,2095.5,102.5
3c6585,DLH7TF  ,10.4149,50.2194,7612.38,251.58
a35682,N314JN  ,-94.888,31.3007,2377.44,72.92
505ceb,TVS2VW  ,18.6176,48.0755,9144.0,203.05
3c658c,DLH01F  ,12.9089,47.9433,1280.16,112.94
a5cc35,UAL1236 ,-111.6737,33.7381,3840.48,124.72
3c658b,DLH084  ,8.5815,50.0457,,5.66
3c658e,DLH9LJ  ,8.557,47.4536,,0.45
02a1a3,LBT641  ,13.2618,37.0754,10363.2,232.84
ac3751,SWA965  ,-86.9824,37.3781,6499.86,212.48
02a1a4,LBT7671 ,12.0563,40.18,11277.6,223.49
c0850c,,-124.008,49.8311,5684.52,153.25
c07e32,ACA761  ,-97.0895,42.8779,10965.18,213.36
02a1a2,LBT7489 ,14.2558,41.7223,11269.98,216.68
3c6590,DLH66E  ,-0.3796,43.3726,10546.08,194.06
a1a0c4,JBU1529 ,-81.4729,32.399,9136.38,242.68
00c451,SFR171  ,18.632,-34.0603,457.2,72.24
a2cce6,N28NZ   ,-111.6003,33.4121,1112.52,53.47
3c6595,DLH09T  ,5.6858,46.2943,4351.02,171.26
3c6594,DLH5CM  ,14.5658,47.1852,9144.0,200.32
3c6599,DLH9EE  ,9.2169,50.1338,2407.92,128.03
3c6597,DLH2YY  ,4.0419,51.0962,10980.42,225.15
a4d99a,UAL1327 ,-104.5056,39.7996,3611.88,132.02
a40cd9,FFT2867 ,-73.1724,40.1732,7810.5,224.43
c035cc,WJA1116 ,-96.4982,42.5419,10972.8,215.24
aa57e4,N766AT  ,-86.7797,31.8369,2087.88,90.52
a5cc49,N473AK  ,-104.8686,38.9619,2903.22,34.34
a2dffe,UAL1052 ,-79.2807,36.812,10363.2,233.56
ad07e2,N939JB  ,-79.8795,38.3784,5128.26,137.39
a6b6ca,N5312H  ,-87.6352,30.7463,502.92,41.11
39d311,TVF69XL ,-1.091,43.4986,11277.6,213.86
a64ce6,DAL997  ,-114.2922,33.9356,10972.8,206.32
39d312,TVF78BJ ,-8.6617,41.1731,388.62,64.97
abc7e9,SWA3714 ,-82.566,27.4051,0.0,80.03
ad574c,NKS183  ,-94.6872,41.7708,10965.18,216.38
ac6aa8,N9BW    ,-77.1416,37.268,2087.88,82.04
aa8d1e,N7792K  ,-111.7438,33.6263,899.16,69.71
a71337,JIA5206 ,-79.1466,36.9575,9745.98,248.28
ac2437,N8812N  ,-97.6111,30.1693,525.78,43.41
a59689,N45941  ,-105.1079,39.9045,1615.44,14.71
a283f4,AAY937  ,-78.6385,37.5017,10980.42,228.21
4690fa,AEE4568 ,21.4455,42.5235,10363.2,246.57
4402a3,AUA564M ,8.5576,47.4535,457.2,0.0
710412,SVA1117 ,46.1253,24.6097,10972.8,241.84
a3f3ed,N354CT  ,-96.7207,32.3985,647.7,41.08
abfd39,SWA3776 ,-85.2062,38.4892,9281.16,239.74
511033,VPC7    ,20.9789,52.1534,678.18,79.4
a7e9e4,NKS540  ,-97.6789,30.1999,,18.52
47bf9d,NSZ5358 ,4.8549,52.1684,11277.6,250.83
c035bb,JZA717  ,-92.1515,45.0587,4892.04,182.79
ab0463,ENY3499 ,-88.814,42.161,5478.78,192.65
ac97fa,N910PK  ,-104.9597,39.8514,2057.4,90.55
a9ea96,AAL1515 ,-84.7118,39.0457,701.04,92.1
a3431a,CXK672  ,-83.4138,33.2475,1432.56,56.1
a40cc1,N360ES  ,-104.6705,39.6125,2164.08,50.75
a7130c,SWA3061 ,-113.0586,38.9117,11582.4,223.28
39d30c,TVF36YU ,-6.6685,41.4884,11277.6,245.52
407b26,GFLXY   ,-6.2128,54.6297,182.88,30.46
a6a3a3,N527HE  ,-115.1364,35.9739,,8.75
39d30e,TVF83LB ,2.0095,47.9973,6309.36,202.84
c035d4,JZA843  ,-123.0354,49.1862,464.82,96.26
a39cd0,N33167  ,-104.8542,39.5896,1767.84,45.27
402bb7,GOPST   ,-5.7876,54.7146,1524.0,64.79
a64cdb,DAL275  ,-87.3915,42.8541,10363.2,225.45
00c45d,SFR176  ,18.6018,-33.9769,,7.2
ab64ee,EJA833  ,-111.2087,36.1573,12496.8,271.69
aadd5e,KMK8    ,-157.6459,21.1881,1028.7,68.35
39d30a,TVF97EP ,7.3576,46.1936,11582.4,221.16
c02ee7,ACA843  ,6.0047,52.0165,9753.6,237.99
ac377b,SWA1915 ,-91.3329,39.2712,8054.34,213.51
abea30,PDU67   ,,,,31.98
511064,SAS1481 ,15.2389,59.7796,8801.1,229.56
3c6545,DLH81M  ,-1.8043,41.5572,9281.16,260.07
aae465,AAL1825 ,-104.9702,40.2901,11590.02,238.01
4690e5,AEE4248 ,9.1187,46.9991,10972.8,205.46
ab4ae9,AAL99   ,-85.355,43.2472,8900.16,268.34
4690e3,AEE862  ,16.5817,48.1015,,7.72
4690e2,AEE4316 ,12.1397,58.3224,11254.74,236.52
4b5da7,TE26    ,8.5589,47.4499,,6.94
4690e1,AEE319  ,24.6808,36.5008,6705.6,233.29
407b8b,WUK5169 ,23.9084,43.9073,10050.78,236.35
a0a80e,SKW6941 ,-114.122,38.7084,11582.4,218.29
ad8aac,N9717C  ,-97.4467,32.9613,975.36,45.8
407b8e,BAW603  ,15.889,46.6583,11574.78,225.28
4b5da9,TU17    ,8.5565,47.4537,,0.77
a45051,DAL1841 ,-84.04,33.4745,1264.92,134.99
a21084,N232G   ,6.4901,44.6153,12192.0,253.43
ae14c9,RFNK72  ,-98.4814,29.2966,1798.32,124.16
ab046d,N809MP  ,-92.7398,37.1033,3329.94,97.96
aba1a0,DAL904  ,-105.9108,38.3355,10363.2,227.87
ae14c2,MNTNA64 ,-97.5241,27.7851,106.68,54.35
a4d946,EJA411  ,-89.7491,34.9173,12496.8,214.89
3c6544,DLH5NM  ,9.3502,49.8308,5265.42,227.5
ab9a4e,ERU847  ,-80.8997,29.0413,876.3,52.27
a9f145,N74MA   ,-102.5137,35.18,5989.32,91.07
3c6543,DLH7HW  ,2.9263,51.8333,11277.6,221.91
c2b369,CFC3090 ,-7.9364,58.6048,11582.4,232.54
3c6542,DLH4YT  ,11.9517,45.5059,10058.4,222.78
44039e,EJU79QL ,5.2443,45.4661,10972.8,234.46
ad9dd9,N977CA  ,-86.2714,31.2186,8534.4,149.39
ace7e7,N930YZ  ,-122.1127,37.6552,,4.63
ac245c,SWA3684 ,-82.677,27.2234,11460.48,241.55
a03e33,N11454  ,-89.7176,44.9598,883.92,38.12
ab0485,AAL2517 ,-105.0364,45.3811,10972.8,229.36
3430cd,VLG15XB ,-9.4,38.5508,1295.4,126.53
a4bf41,AAL2725 ,-113.1531,36.6813,10668.0,263.45
a3ffe4,N357MC  ,-82.5512,27.8565,53.34,30.84
a390da,N329MH  ,-112.1044,33.6883,533.4,69.6
3c654a,DLH8RK  ,-6.2728,53.4232,,18.52
ab9a5b,FDX5280 ,121.8224,25.075,8991.6,259.06
acd4ab,N926CE  ,-83.8724,41.1673,9022.08,197.8
ae14b4,STGRY53 ,-98.0607,27.4841,731.52,81.95
aba1b2,VAR849  ,-112.3655,33.432,,1.03
ae14b6,MNTNA21 ,-96.9794,27.2225,1645.92,80.27
ad3d4e,AAL1693 ,-99.9934,42.2933,10972.8,221.5
e48004,GLO1366 ,-47.7711,-21.5118,2667.0,146.87
ad3d4b,NKS186  ,-114.9105,36.0108,1653.54,97.91
e48006,GLO9635 ,-45.401,-21.2909,12192.0,234.59
3c4b2a,DLH440  ,-81.6469,50.2153,10972.8,254.34
e48008,GLO9623 ,-46.4732,-23.0867,3505.2,132.02
a3ecc8,FFT2147 ,-109.2923,35.4776,10972.8,208.35
ad5796,N959RJ  ,-73.4789,39.815,11277.6,178.98
3c6567,DLH630  ,26.6821,43.9568,11269.98,253.09
df2153,,8.7515,48.1607,,38.71
a8dd7b,UAL941  ,-0.5797,52.2514,5410.2,202.07
a85931,QXE2231 ,-122.3192,47.3137,807.72,87.46
abb4ea,SWA3244 ,-80.0192,39.6947,11201.4,273.45
a69c03,FDX849  ,-107.0046,35.3745,11285.22,265.74
3c6562,OCN10   ,-65.1828,32.4597,12192.0,225.19
c02eb9,ACA889  ,4.5063,57.6654,10965.18,251.3
4cc279,ICE99K  ,7.8899,58.0439,11590.02,238.18
a8e46d,N672PB  ,-96.4455,32.7058,1554.48,128.52
a413f8,ABX199  ,-80.9689,28.4073,10058.4,246.84
3c6563,OCN152  ,10.7433,48.6256,8877.3,258.36
e49306,PRCBJ   ,-43.436,-23.0764,1699.26,78.3
a533b9,N434TX  ,-97.5419,32.8625,1958.34,89.75
a5cc19,UAL555  ,-74.0909,41.657,2689.86,141.44
a99a77,JCM718  ,-87.0557,35.7435,5273.04,161.32
acd4d4,N926DW  ,-85.8366,30.4524,502.92,80.44
a34371,N3092T  ,-72.704,41.8297,1082.04,72.88
39e693,AFR27VE ,16.0453,44.8163,11231.88,229.93
a4bf67,N405CA  ,-96.2532,31.7309,1805.94,63.27
a270db,N2565M  ,-82.9773,39.7812,800.1,46.35
a71f24,SWA2753 ,-118.147,33.82,,6.94
a3fffa,JRE357  ,-78.3541,36.4778,2682.24,154.65
39e695,AFR42BY ,21.8632,44.7749,11155.68,254.84
39e698,AFR81MQ ,4.4912,46.9562,7620.0,231.95
a5df2e,N478DS  ,-80.2739,33.0464,259.08,60.23
a5df2d,N478DR  ,-98.0938,40.991,6705.6,202.38
a4b314,N40125  ,-111.7245,33.4869,518.16,52.51
3c6573,DLH624  ,31.6284,33.8174,11887.2,253.93
a99a85,N718HS  ,-72.9131,41.1766,990.6,77.21
a58f5d,N4576X  ,-80.7811,39.9401,2103.12,73.25
3c4b4e,EWG95AW ,8.0573,49.7128,9448.8,205.43
ae5d54,20843   ,-77.6589,43.1204,,0.0
a413e4,N362BS  ,-116.6836,33.5643,2255.52,74.42
3c4b4c,EWG587  ,7.1528,50.6339,1691.64,150.75
3c4b4b,EWG753  ,8.7407,51.2853,6560.82,195.19
acc23f,DAL775  ,-116.7927,34.0543,6896.1,207.02
ada5ee,JBU816  ,-96.2351,42.5678,10668.0,250.67
0a004a,DAH1084 ,3.0057,48.922,1287.78,123.98
abb595,SWA655  ,-113.2402,32.9935,11277.6,251.62
0a004b,DAH1001 ,3.3642,37.1028,1935.48,146.67
ae62be,SKIP130 ,-88.0232,31.9781,4251.96,259.01
a7b0c4,JBU967  ,-80.2497,26.6895,830.58,94.83
a2ce18,N280BD  ,-70.2549,41.37,1470.66,124.32
3443d3,VLG708M ,2.6941,39.5393,121.92,63.26
a69c9c,N525MH  ,-111.8118,35.1339,11041.38,179.57
a70066,N550LA  ,-111.8268,33.744,1508.76,49.66
4846e0,,4.7497,52.3145,,9.26
a8dcee,NKS806  ,-108.9476,35.483,10668.0,260.09
a0587d,N121MA  ,-97.649,19.4431,6393.18,108.78
0ac3f5,,-74.6058,4.2532,4427.22,99.36
a7136d,EJA555  ,-89.6962,30.3282,11582.4,216.88
c01040,ACA141  ,-79.6193,43.6799,,2.06
acc22d,TG05    ,-104.4277,38.2814,1798.32,56.66
c083ee,CGXYZ   ,-79.4885,44.1965,1066.8,62.16
47bf3e,DOC     ,,,,35.17
a83369,N6276A  ,-70.444,41.3948,518.16,56.53
