ICAO24,Callsign,Longitude,Latitude,Baro_Altitude,Velocity
471f9a,WUK784  ,-0.2167,52.1989,2735.58,138.7
471f9f,WZZ278  ,25.9153,40.4775,10050.78,226.55
758306,,123.6453,26.7163,10980.42,240.92
ae0105,TATER1  ,-99.3295,29.5582,5257.8,243.51
758305,PAL311  ,113.9178,22.3045,,10.29
8014c0,IGO5925 ,74.9794,31.4671,1295.4,135.0
758304,PAL419  ,121.3037,14.6664,1805.94,96.99
471f88,WZZ525  ,17.1067,46.6427,11269.98,242.56
ae2768,FFAB123 ,-76.5166,37.1739,899.16,58.27
392035,FGIBV   ,5.8243,45.6124,2560.32,32.75
471f82,WZZ973  ,7.5427,51.7973,8557.26,262.59
516097,MNE2231 ,17.2432,48.1501,411.48,77.86
471f83,WZZ39DD ,15.3667,41.9663,10965.18,221.8
ac7132,N900WT  ,-82.1024,31.442,9448.8,243.9
86d5e5,APJ67   ,119.9236,24.0369,10370.82,237.78
471f81,WZZ8083 ,17.839,49.7339,10972.8,218.57
471f86,WMT69Q  ,14.8362,45.6235,10668.0,242.01
471f87,WZZ2475 ,15.9867,52.4658,11887.2,239.52
471f6f,WZZ2626 ,5.0151,51.9282,10469.88,200.33
495308,TAP931  ,-9.012,39.1291,4511.04,154.33
ac7127,N900WG  ,-81.3332,40.9376,6804.66,218.16
abc780,SWA3682 ,-122.2138,37.7118,,0.06
abfac6,SWA294  ,-82.8387,39.9896,426.72,75.8
acba1b,SWA2964 ,-90.4721,33.8443,11582.4,247.0
ac21af,AAL25   ,-11.4163,54.3637,11879.58,252.81
a2ba4f,AAY647  ,-109.5915,34.2445,8328.66,241.82
a33afa,SKW168X ,-77.0165,39.9909,10363.2,198.78
a3da16,N3473F  ,-122.0619,39.1611,670.56,61.14
accd4a,N924CT  ,-89.3979,30.2849,426.72,74.81
8a0442,AWQ269  ,104.0483,1.06,3268.98,139.64
471f6d,WZZ00UL ,-1.4159,40.6691,9441.18,208.1
48597e,TRA8T   ,8.3984,50.428,10668.0,225.45
ada4b4,N9787K  ,-98.2007,29.9963,1348.74,54.45
471f6e,WZZ7FF  ,5.3875,51.4563,,4.37
48597d,TRA6307 ,14.5688,48.1913,11277.6,241.54
a3f436,FFT2094 ,-92.7145,38.8627,10073.64,249.03
a51a17,N428HS  ,-104.5095,39.6187,2331.72,80.08
86cee7,SNJ38   ,140.0007,35.5633,883.92,88.89
8014d8,IGO6424 ,76.382,27.65,6675.12,215.36
3ff092,DMESC   ,11.0205,50.6831,731.52,39.62
ae1425,FANGS28 ,-98.3562,29.4111,533.4,110.59
a58dd1,N457TL  ,-111.6591,40.1377,,0.06
8014d6,IGO117  ,77.3157,14.7236,11887.2,210.62
ad077b,DAL2991 ,-89.8081,34.9399,9997.44,234.13
a39d95,DAL798  ,-85.995,35.2319,10050.78,237.02
8014d0,VTI865  ,77.7195,13.192,,13.89
ab647c,N833LC  ,-82.3648,29.9053,10081.26,233.32
a40d6d,N360MP  ,-79.6614,36.2433,9144.0,150.54
3b7b94,DRAGO75 ,2.3502,48.8946,281.94,54.26
a64d29,N505GR  ,-97.1631,32.8106,228.6,24.86
8014ce,IGO236E ,76.0641,27.7032,7490.46,229.09
a461b8,N38120  ,-95.64,29.3664,891.54,47.87
344459,AEA6066 ,2.5432,39.4625,1630.68,125.13
a57aa5,LIFE2   ,-95.3064,29.7195,236.22,67.13
a8e2f8,N67180  ,-74.7476,39.6482,1188.72,48.26
471f68,WZZ5FR  ,19.8048,50.0741,,0.51
471f69,WMT388  ,14.2554,51.0615,8442.96,225.54
a0a6c5,DAL1710 ,-74.0797,41.1632,6720.84,200.78
471f66,WZZ1945 ,5.5267,51.5811,792.48,95.53
3c6749,DLH5CV  ,8.5614,50.0446,,1.29
3c6748,DLH74M  ,6.6791,46.8821,11269.98,208.2
aaee9c,SKW4261 ,-93.2135,44.8884,,9.26
471f61,WZZ006  ,5.8749,51.9321,11277.6,250.01
471f64,WZZ34KP ,20.4583,52.3461,3116.58,163.02
ad422c,N9530H  ,-76.4842,36.8169,1066.8,51.65
471f62,WZZ5UX  ,22.0597,57.1458,10675.62,266.64
471f63,WZZ4BQ  ,20.0956,50.1048,1226.82,92.74
4400ba,OEGTS   ,6.1946,41.637,12496.8,197.67
a94ae3,UAL381  ,-97.6254,30.3182,731.52,108.79
4520a1,VKG4362 ,22.9198,47.5559,12192.0,224.49
a4b1fe,KAP815  ,-69.1124,44.0088,792.48,51.91
a7748c,N58LC   ,-118.5243,38.9731,12192.0,261.49
abb2d5,DAL621  ,-83.6817,28.9999,10363.2,236.29
344449,IBE05VW ,-6.0503,41.7444,9448.8,223.2
4400c8,EJU9434 ,1.147,49.4723,8831.58,200.38
a189eb,JSP19   ,-122.4469,40.9456,11582.4,275.81
3c6742,DLH22A  ,8.5507,50.0403,,12.86
3c6741,DLH4ML  ,19.0512,45.7871,10660.38,245.87
344446,AEA76HQ ,0.1061,51.1826,952.5,92.15
471f77,WZZ72HC ,19.0242,43.2374,10043.16,225.96
3c5423,BCS5YV  ,10.1258,49.6867,9448.8,201.67
0d0b67,AMX782  ,-118.0609,33.9154,1379.22,106.57
471f71,WZZ87EB ,16.9041,52.1741,10668.0,263.44
a559ac,CTL108  ,-87.2846,41.5265,1234.44,77.34
a35605,DAL1448 ,-114.5001,36.2219,2918.46,148.88
ac82f5,NKS210  ,-81.0226,30.1111,11574.78,231.09
adfee1,PAT687  ,-91.2415,33.7722,7307.58,133.97
4400b7,EJU79VK ,-4.0479,44.5972,11567.16,244.54
a1c6a8,SWA4209 ,-87.927,41.6463,1196.34,95.73
3c6753,DLH02P  ,8.6434,50.161,2819.4,223.15
471f5c,WZZ8WP  ,11.0575,51.339,11887.2,259.15
ada52c,N979AZ  ,-111.9064,33.6249,,0.0
ac1b82,JTL88   ,-100.0402,39.7417,12192.0,211.49
471f5d,WZZ837  ,13.7345,47.4746,10668.0,245.3
ab0294,N80842  ,-81.707,33.64,335.28,38.68
aa2a83,N754SP  ,-76.2793,38.841,762.0,30.88
a8dd3f,N670RR  ,-73.9313,22.9008,12192.0,231.58
a0b9d0,N146JP  ,-99.4569,29.9556,1790.7,65.41
742838,JAV282  ,35.656,31.7767,3886.2,151.43
e4933b,PPMVH   ,-43.2191,-22.861,396.24,89.92
471f41,WZZ13CX ,18.469,50.963,5730.24,188.5
3c674d,DLH82M  ,3.3673,45.5721,11269.98,205.75
a59601,UAL415  ,-1.2844,52.923,11582.4,262.32
e48014,TAM3417 ,-47.0306,-23.0519,5250.18,203.23
e49346,SBKP4351,-47.2137,-22.9513,1120.14,76.63
7809c1,CES5550 ,114.2303,23.5358,9471.66,224.43
471f58,WZZ8MZ  ,18.6076,46.1094,11269.98,241.67
4520aa,CFG4TZ  ,6.9834,46.5636,10668.0,211.88
471f55,WZZ6079 ,27.3184,43.0913,4937.76,192.66
4400d0,TYW432  ,20.1518,41.8302,8557.26,201.61
505f50,OMM099  ,21.0961,49.07,525.78,52.47
c07c7b,ACA408  ,-79.6358,43.6847,,10.29
a16fca,MXY600  ,-122.1653,37.623,1805.94,119.63
aa8af8,CFS8695 ,-123.0155,48.4075,693.42,69.0
471f3e,WZZ154D ,53.2493,25.08,7627.62,233.74
471f3d,WZZ78CJ ,-2.6582,34.5882,10668.0,221.25
a831e4,N627SX  ,-112.2413,41.0741,1897.38,30.05
344416,IBS3734 ,-1.4669,41.867,10568.94,254.46
344417,IBE05SK ,-8.3808,43.3016,,1.29
7809d7,CSZ9534 ,118.0596,25.3801,9875.52,224.4
7809d5,CSZ9313 ,113.5483,22.2939,3688.08,193.57
3c4d4a,LGL3752 ,6.2168,49.6325,,5.4
a594fa,EJA459  ,-97.9279,32.8237,8465.82,187.83
a283c8,N261MA  ,-84.875,33.8789,2407.92,131.37
4008e6,BAW75M  ,2.3807,49.6859,10965.18,236.02
4008e5,BAW4ZA  ,-1.6972,49.5272,10888.98,257.01
a95dba,DAL789  ,-104.6467,41.1265,11277.6,241.98
a63a3c,N500DA  ,-80.7109,35.3862,,7.2
a89431,N652AJ  ,-81.3176,40.9546,9144.0,130.72
440cbd,FTY14   ,11.189,46.0048,3070.86,121.57
a5d1b9,UAL635  ,-104.1566,39.6129,3230.88,145.6
3c6703,DLH715  ,12.2268,48.3729,1653.54,135.7
440cbf,EJU81QD ,11.6906,44.6699,11582.4,227.9
0d0b13,XAMSA   ,-99.7969,36.3198,12199.62,231.54
402b05,GBOLY   ,-0.012,50.8217,1097.28,57.53
3c6709,DLH436  ,-64.0271,50.5102,12192.0,237.26
a3696e,DAL2565 ,-90.1568,30.662,3627.12,188.07
3c6708,DLH719  ,14.9813,48.0185,9753.6,248.99
0d0b16,VIV100  ,-98.6122,20.7393,9014.46,226.12
3c6707,DLH494  ,7.3836,50.277,11193.78,234.71
a7d74b,N604ND  ,-115.0983,35.9281,1188.72,57.62
a6eab4,SWQ3642 ,-102.6348,30.6129,9456.42,230.7
a043ec,N116QS  ,-6.2538,50.2167,12192.0,244.09
a4c4ec,SWA1328 ,-74.2383,42.9939,5577.84,193.4
44b301,AAB65X  ,3.0587,50.8781,2750.82,148.69
ae6272,ROKT    ,-87.6055,29.8395,5646.42,194.53
a76d5a,JIA5388 ,-78.0313,39.5906,6682.74,208.54
aa2a54,EJA754  ,-81.9818,31.9629,12192.0,239.97
398e49,AFR1034 ,5.4246,41.3753,10675.62,236.22
a7d751,NKS540  ,-99.6288,31.356,10599.42,233.77
a27cde,N26CH   ,-86.8298,30.388,304.8,32.41
a69adb,N5245K  ,-87.2298,30.5575,518.16,44.59
a1bff9,UCA4347 ,-95.3903,29.9409,594.36,123.68
471f33,WZZ5    ,13.4906,49.7833,10363.2,232.64
471f34,WZZ66EH ,1.4552,44.6086,11277.6,201.74
a40ca4,DAL533  ,-79.7972,35.9291,10073.64,244.24
440cab,AUA4H   ,2.0341,52.1456,9174.48,268.55
471f38,WZZ1414 ,16.4592,42.9993,9753.6,240.82
a9b4a4,RPA3701 ,-79.6294,43.6969,480.06,80.43
471f31,WZZ3VC  ,4.4389,46.0117,10668.0,201.14
a23675,UCA4245 ,-77.4574,38.9524,,85.91
a82aa8,SKW5602 ,-105.0402,39.4187,4145.28,150.22
a8a7f1,NKS322  ,-87.5072,41.6661,3025.14,167.51
ab5d04,N831KT  ,-98.2913,29.8785,1950.72,62.12
440cb1,EJU13CX ,5.7909,41.6182,7010.4,186.06
a08c96,N1341P  ,-96.7397,28.2917,1684.02,63.5
a724cb,N56CH   ,-83.9843,35.8101,,0.13
a95de2,VXP360  ,-81.7271,29.5756,11887.2,230.85
a21c53,AAY203  ,-81.2562,28.7817,30.48,73.05
a27ccd,N26BR   ,-87.5695,30.711,1577.34,93.02
3c6724,CFG2282 ,21.7201,38.2634,11582.4,243.86
7809ea,CSN8627 ,113.1082,23.9781,9174.48,224.71
440cdb,JFL231  ,-0.3557,51.8768,198.12,53.92
3c6722,CFG2115 ,-4.4006,48.4279,11887.2,278.72
a8f728,EJA677  ,-108.1207,34.74,10668.0,243.24
ab0da6,MTN8811 ,-88.1954,37.1953,6705.6,136.76
a163c2,SKW3411 ,-119.5672,35.2115,7498.08,198.0
a043cb,OKC116  ,-97.8238,35.4962,,0.0
3c670b,DLH718  ,21.3141,46.3013,10668.0,255.07
398e20,TVF10BB ,2.3645,48.7246,,4.63
3c670e,DLH5Y   ,-17.898,65.6758,12192.0,234.07
a88d5a,N650GK  ,-83.3559,27.1161,7955.28,235.47
e48c8f,PPWMA   ,-35.8359,-7.2589,1676.4,135.57
ac9709,DAL343  ,-89.5207,44.6786,9989.82,208.45
a95db3,N702TP  ,-84.4352,42.269,388.62,47.57
a90439,LFA537  ,-81.8918,28.9377,723.9,43.09
4008ae,BAW439M ,-0.2938,51.4781,579.12,82.83
7809fb,CSN5749 ,113.0761,23.9714,8374.38,211.89
471f14,FCA1UA  ,22.1192,42.2211,11887.2,213.27
4008b4,SHT8W   ,-1.2582,53.0687,9151.62,220.94
a08021,AAL998  ,-80.8975,28.6858,8526.78,229.88
c08335,,,,,216.18
a3560b,DAL1119 ,-93.2167,44.8839,,0.06
aa4440,UAL21   ,-2.7152,53.524,10363.2,247.08
885282,THA436  ,101.0555,13.1444,5791.2,204.48
885281,THA911  ,28.7746,43.038,10668.0,240.84
a7c42b,N6SP    ,-75.506,39.1776,137.16,28.76
a319dd,N2994R  ,-111.8493,39.8835,1905.0,66.41
ae5b8d,53455615,-81.3982,35.7448,640.08,62.29
4951cb,TAP757P ,-8.7831,39.5709,5943.6,189.86
a64163,JIA5442 ,-86.5617,34.8222,3703.32,183.96
4951ce,TAP643H ,-0.5314,47.7955,11887.2,186.98
a4766a,N387MM  ,-100.3501,37.2697,10957.56,209.62
c07e2c,ACA406  ,-73.9474,45.3225,1150.62,82.21
3c6589,DLH1WT  ,8.5454,50.0486,198.12,63.64
a82c08,N6256P  ,-122.9567,45.2513,2560.32,73.27
a6afd2,N53TW   ,-82.4249,27.135,1143.0,52.41
ab5dd4,UAL1888 ,-87.9314,41.9699,,5.66
30620e,JZR741  ,,,9852.66,225.86
a666cd,SKW3244 ,-112.3839,36.364,10058.4,219.93
aa8110,N776TX  ,-89.5724,30.9786,1645.92,72.88
abc7c6,SWA3065 ,-73.8756,40.7766,,1.29
c02eca,ACA56   ,50.4202,27.6131,11887.2,248.7
a4c651,N40670  ,,,,0.0
ace7aa,SWA378  ,-79.1337,40.3439,9525.0,226.85
ac2412,SWA179  ,-110.31,34.8848,10972.8,229.85
a7cfb7,EDV4982 ,-86.9907,39.33,9951.72,243.54
3c6583,DLH2NK  ,10.403,56.6019,10957.56,267.2
3c6582,DLH77A  ,7.1691,46.5298,11590.02,256.0
a533bd,UAL301  ,-90.4026,41.1457,9753.6,226.76
3c6586,DLH9YF  ,9.8377,47.9364,9464.04,240.07
ad9db0,ASA803  ,-121.8484,37.3842,1950.72,123.99
3c658d,DLH222  ,8.5719,50.0415,,37.04
a9660b,N7042C  ,-91.3818,30.5377,1303.02,61.12
a5cc35,UAL2253 ,-89.3143,30.3193,5410.2,214.13
3c658b,DLH62T  ,8.5483,50.0421,,13.89
a916b1,N685KF  ,-85.0753,35.0766,3154.68,146.4
02a1a5,LBT555  ,4.0162,48.0774,6797.04,207.42
02a1a6,LBT731  ,6.4948,42.9677,11277.6,228.93
aa57df,AAL725  ,-61.624,48.7278,11582.4,236.34
02a1a3,LBT396  ,6.2946,46.8971,10965.18,224.04
ac3751,SWA459  ,-118.2212,34.0206,1150.62,106.87
02a1a4,LBT782  ,9.6105,38.8435,8656.32,237.69
a4d996,N411TX  ,-83.4864,29.4209,2598.42,90.32
c07e32,ACA407  ,-79.5797,43.5722,2484.12,121.53
c07e33,ACA447  ,-79.616,43.6807,,0.06
a1a0c4,JBU1529 ,-76.1261,36.9879,10363.2,245.61
02a1a2,LBT543  ,2.8135,45.9426,11269.98,218.24
00c451,SFR263  ,28.4287,-26.6317,4130.04,115.73
a34358,UAL769  ,-7.0385,42.8343,12496.8,285.89
abfd23,SWA3687 ,-123.9468,37.5373,9966.96,221.9
4cc268,ICE635  ,-69.2588,44.3062,11277.6,243.79
aaa7ef,N786MM  ,-96.817,31.6349,12504.42,230.43
a69c50,N525JG  ,-80.1405,36.206,1097.28,54.93
a4bf95,DAL291  ,-7.2057,58.9857,10363.2,238.71
39d317,TVF76DG ,2.2711,48.7011,853.44,90.47
a2dffc,N28455  ,-77.1934,37.2628,914.4,71.55
3946ea,AFR46HE ,6.9726,53.7277,10675.62,264.32
46306a,OHSIS   ,26.7398,60.3203,2758.44,56.88
a69c52,N525JJ  ,-88.3723,40.0371,1485.9,100.69
abea11,AAL365  ,-111.4157,33.8747,5928.36,171.24
c08543,HRT092  ,-76.4132,42.9047,9753.6,196.1
a45c2e,N380KC  ,4.011,50.565,7010.4,130.23
a22358,RPA5673 ,-71.43,41.7259,4937.76,198.32
ab9a32,DAL486  ,-105.8616,37.3607,10668.0,249.51
c06b29,CGOPC   ,-68.7368,45.6439,2377.44,43.75
aa9420,N7809G  ,-93.8,32.7399,906.78,53.41
abc7e9,SWA1385 ,-110.7205,37.1519,12489.18,247.19
a9a1ea,N72HH   ,10.8442,48.7698,952.5,53.79
ae14a2,RFNK46  ,-97.4223,27.9128,1203.96,90.57
ada71d,NJM979  ,-82.5456,27.099,495.3,108.03
a69c47,N525HY  ,-80.3941,26.8777,784.86,123.57
a59689,N45941  ,-105.1404,39.9023,1889.76,42.18
ac2439,SWA3141 ,-97.9417,38.9008,11277.6,243.97
a283f4,AAY1600 ,-103.9429,39.627,10668.0,236.92
4402a3,AUA80N  ,17.8661,44.3032,10980.42,234.95
4690fa,AEE806  ,12.4998,48.1993,3086.1,174.06
a0dc70,N1547Z  ,-84.306,36.0235,365.76,51.22
a08065,N131RF  ,-87.9614,38.2887,4632.96,77.17
47bf9d,NSZ5354 ,1.1926,47.5559,10363.2,264.25
ab0463,ENY3826 ,-87.9156,41.973,,9.26
a2d3b3,SWA5446 ,-83.7263,33.8343,10972.8,244.42
ad9db8,DAL2288 ,-77.5482,40.2113,3208.02,168.08
0d0b04,AMX405  ,-86.0131,32.4013,10972.8,239.15
a7130c,SWA1031 ,-122.2285,37.7109,-22.86,75.95
a21c6d,N235PW  ,-96.262,33.5007,1645.92,61.9
39d30c,TVF48TZ ,6.8718,53.0603,11277.6,274.0
39d30d,TVF3049 ,-6.3875,40.4594,11582.4,255.2
c07e59,,,,,217.72
a4c684,N4069F  ,-80.8474,31.9887,960.12,46.77
a46310,DAL927  ,-76.597,38.0314,10058.4,236.05
a5f97e,N484WW  ,-84.5233,36.5904,2712.72,98.32
ab178f,N8135G  ,-97.2158,32.0052,1219.2,49.68
ac84d1,N9055L  ,-112.2004,41.1796,1562.1,46.02
402bb7,GOPST   ,-0.0312,49.5219,914.4,67.63
a64cdb,DAL133  ,-66.9293,49.3297,12192.0,235.85
ab64ee,EJA833  ,-81.376,42.1362,12192.0,222.97
39d30b,TVF45XN ,-5.1349,42.4142,11582.4,259.05
ace7bf,EDV4994 ,-74.6214,40.7721,5196.84,190.4
ac377b,SWA1734 ,-122.5918,45.5933,0.0,84.05
3c6548,DLH69H  ,9.7877,45.9521,10050.78,201.56
511066,SAS739  ,25.2868,54.6454,,4.89
ae14ab,STGRY10 ,-97.274,27.1988,1356.36,114.97
abfd66,SWA3130 ,-117.1823,32.7307,,4.89
abea32,N867PW  ,-93.4828,36.6421,899.16,75.5
3c6549,DLH8RK  ,10.7938,49.7925,9913.62,243.43
407b8b,WUK7630 ,-0.2791,51.7755,1485.9,135.75
3c4b34,DLH440  ,-68.7496,45.891,10972.8,249.27
a5f938,UAL1126 ,-121.8479,37.5289,2110.74,145.68
407b8f,BAW5RA  ,3.2346,48.9234,11590.02,235.93
a45051,DAL2200 ,-85.2341,36.7867,10363.2,242.57
ae27f6,C6005   ,-89.8551,30.9868,746.76,68.58
39e68a,AFR23DT ,11.0547,45.6238,7475.22,220.67
ae4a17,BB142   ,-88.9962,30.5912,1325.88,91.81
ae14c2,STGRY32 ,-97.2638,26.698,2141.22,83.63
39e68f,AFR37WH ,23.8406,60.1087,5699.76,170.09
ae4a12,SH137   ,-87.166,30.8459,1325.88,122.99
ab4af1,AAL2774 ,-79.6573,40.3621,9456.42,235.18
39e68e,AFR89FT ,8.2639,50.1749,10363.2,212.13
3c6543,DLH5RT  ,8.5449,48.1848,9791.7,217.82
3c6542,DLH6YJ  ,11.6597,49.5644,9494.52,224.91
44039e,EJU975W ,2.404,48.7278,152.4,66.78
4690f9,AEE866  ,21.1017,44.3218,10965.18,224.21
a4503d,DAL1090 ,-114.1624,40.5794,10972.8,248.42
3430cc,VLG45PU ,3.2572,49.6682,10675.62,189.35
a546c9,RPA4782 ,-76.8069,38.8831,2964.18,150.11
4690f4,AEE852  ,10.2287,45.4522,10370.82,231.83
a3a647,AAL2183 ,-79.0157,28.4904,10233.66,244.97
3c4b45,EWG95KW ,9.8349,44.7083,10370.82,251.02
a5a9bf,N464PC  ,-87.1645,34.7819,2407.92,84.99
ae14b7,MNTNA22 ,-97.43,27.6847,121.92,59.27
aba1b2,VAR849  ,-112.5147,33.2758,1341.12,62.21
a390f2,N329NG  ,-95.0579,42.999,5326.38,125.95
ad3113,N9491A  ,-86.0398,36.5372,487.68,32.1
ad3d4b,NKS2910 ,-84.7778,34.4307,11887.2,227.81
39e689,AFR31RJ ,10.9507,42.938,8602.98,238.82
3c6569,DLH648  ,44.5697,41.4907,11887.2,297.87
3c6568,OCN5KY  ,7.8577,50.2877,3596.64,192.1
3c6567,DLH636  ,31.9511,33.6642,11887.2,244.06
a94aea,N6981A  ,-81.7076,30.0642,182.88,38.1
ae14cd,MNTNA76 ,-98.1994,30.0751,4160.52,106.99
a17806,N194LE  ,-121.1789,44.1128,1234.44,32.7
39e681,AFR76FP ,8.7178,45.6242,,0.0
39e684,AFR82KD ,6.4889,49.9517,10972.8,196.65
ae4a1d,TEXN148 ,-86.9309,31.1249,975.36,131.72
800449,AXB434  ,55.4991,25.0409,3802.38,191.65
39e686,AFR1889 ,4.8307,49.6329,7901.94,191.45
ad444d,JBU1457 ,-70.0594,18.6342,10058.4,251.56
39e685,AFR51SV ,1.3852,46.9548,10858.5,199.47
ae4a1c,RFNK733 ,-97.657,27.0812,1828.8,119.42
39e688,AFR55MB ,-0.1747,51.4783,1028.7,92.61
a1039f,FFL1016 ,-118.8858,35.2925,1287.78,119.68
a6afaa,N53SF   ,-93.636,30.6263,8122.92,229.02
39e680,AFR77WT ,7.4413,51.508,11277.6,192.61
abb4ea,SWA956  ,-106.4256,31.8347,11582.4,228.3
aaca75,SCX3064 ,-82.4456,38.5836,10972.8,231.32
a69c03,FDX815  ,-110.4232,34.4221,11910.06,256.11
407b70,WUK1717 ,0.6829,52.2156,3962.4,158.12
4cc279,ICE99K  ,10.9241,56.3604,10637.52,221.97
a9b4de,UAL2608 ,-97.1902,32.3325,10058.4,242.86
a8e46d,N672PB  ,-99.0576,35.8703,7315.2,134.15
3c6565,OCN74   ,5.1551,51.0123,10500.36,225.35
80044c,AXB681  ,103.5109,2.0258,7368.54,221.26
acd4d7,DAL751  ,-104.1474,46.8913,10363.2,209.49
a533b8,GPD434  ,-71.0034,42.6652,586.74,69.75
a5cc19,UAL1793 ,-76.9358,41.8834,9753.6,229.47
e48c30,GLO1637 ,-40.342,-20.4234,2362.2,133.68
a4b30c,N4012X  ,-111.7889,40.2625,2506.98,62.33
a5cc15,UAL537  ,-96.5609,32.3457,10363.2,242.34
a1a0cf,N2039V  ,-80.6024,26.38,2072.64,81.02
3c656b,DLH624  ,28.3125,36.1702,11887.2,243.72
a008c5,DAL1461 ,-108.9147,39.784,10058.4,246.33
39e693,AFR85FQ ,10.4988,44.6264,3246.12,183.69
a5cc12,UAL1525 ,-75.9204,40.5636,7284.72,236.97
ae4a0c,TXN131  ,-87.5959,30.5896,5097.78,104.37
39e694,AFR48GV ,11.7768,48.3595,,5.4
3c656e,DLH416  ,-62.8689,48.5091,12192.0,232.84
39e699,AFR37CT ,-2.9651,55.6262,3238.5,182.14
39e698,AFR96RF ,0.6447,50.3248,7620.0,204.34
4cc27f,ICE501  ,-22.0153,64.1342,1927.86,145.04
4cc27c,ICE417  ,-8.4363,54.5099,11018.52,237.58
39e690,AFR27DB ,3.7596,51.432,6217.92,227.11
3c6573,DLH630  ,27.6713,43.5594,11887.2,245.56
a69c14,LXJ525  ,-94.9855,39.7673,13716.0,222.31
3c6571,DLH448  ,-63.1414,49.8549,11582.4,225.88
a400b2,EDG357  ,-69.518,43.1587,6096.0,192.46
e48c1b,PRSEU   ,-41.6495,-22.3469,822.96,62.8
ac247a,SWA1652 ,-72.9533,42.1354,6355.08,209.9
ae4a21,BB152   ,-88.1427,35.3783,8100.06,140.9
3c4b4c,EWG4AF  ,11.6084,45.9372,11582.4,229.47
ae4a22,RN153   ,-88.1558,30.617,1356.36,121.17
3c4b4b,EWG887  ,11.4857,44.7132,10980.42,239.62
acc23f,DAL2111 ,-111.9773,40.8073,,3.86
ada5ee,JBU133  ,-106.6799,41.81,10972.8,230.33
aa3f00,CAP498  ,-117.9802,33.8471,365.76,56.18
0a004a,DAH1087 ,-0.4127,35.843,6781.8,191.84
3443d4,VLG2TN  ,-1.7661,47.2479,11277.6,183.97
3443d5,VLG5GU  ,-1.4317,38.9237,9448.8,210.94
a7b0c4,JBU2260 ,-75.2223,38.1991,10058.4,225.19
3443d2,VLG28JB ,-6.0751,37.6697,3710.94,144.11
acc259,SKW4266 ,-93.2579,47.4972,6096.0,189.52
3443d3,VLG87RX ,-1.7503,40.5559,10050.78,220.68
4058b0,GCJJH   ,-0.1296,52.1807,342.9,25.85
acd57a,N926LM  ,-83.6602,34.7972,6804.66,146.0
a71399,N555SL  ,-97.1356,32.4601,883.92,53.36
a45091,DAL2310 ,-122.3135,47.4621,,10.8
a84699,EJA632  ,-113.0537,38.6165,13106.4,203.24
ad9e93,N977KM  ,-77.6877,42.213,3048.0,79.9
3c64a1,DLH1TY  ,8.9955,50.2311,2133.6,138.45
3ffb8b,DMOEO   ,12.3469,48.0489,815.34,47.39
398eab,FHDVL   ,2.0917,43.9111,274.32,25.23
a03235,AAL238  ,-100.0328,37.1097,10668.0,249.8
a5708c,DHR2    ,-110.5255,35.097,8092.44,246.96
c0103e,ACA801  ,-68.0843,49.1944,11582.4,240.85
a235b7,SWA4505 ,-103.5256,36.9769,11582.4,222.52
a8467b,N632PM  ,-122.0337,40.2211,1135.38,98.03
c01049,ACA321  ,-96.99,48.8201,12192.0,209.56
ae5bcb,20783   ,-97.0706,36.2646,922.02,72.91
3c5db0,KLM47Y  ,6.4846,51.5726,9448.8,236.94
a14b1a,UAL1086 ,-111.9886,42.0468,11582.4,233.7
a3ee0b,UPS5567 ,-115.0241,33.6035,11277.6,265.1
80047c,AIC660  ,77.1261,28.4357,3154.68,125.9
ad42fa,N9536D  ,-118.7643,34.1429,1036.32,29.33
a17847,AAY1526 ,-106.3043,38.4315,10980.42,235.31
a9af67,CXK533  ,-112.1404,41.3754,1645.92,45.31
3e3d01,ECA2HL  ,13.9282,43.6272,12496.8,211.84
7c1185,POL28   ,151.1891,-33.8004,1714.5,65.5
4aca04,NOZ2NU  ,3.6433,58.6168,11582.4,226.9
394813,FGSAT   ,10.896,45.5251,3642.36,57.78
3c64a6,DLH694  ,28.4454,38.7065,10668.0,246.08
4aca06,NOZ72C  ,10.2455,58.8778,10660.38,221.04
4aca05,NOZ541  ,11.0149,60.0142,1264.92,113.63
a70088,N550MK  ,-82.7995,32.4641,11582.4,185.94
4aca09,NSZ2901 ,14.8006,50.3565,11277.6,254.05
3c64a9,DLH2WU  ,6.2961,50.6464,10363.2,229.92
a9b62f,N725AR  ,-107.1738,35.1173,4175.76,91.33
abb59e,ASH6297 ,-77.4573,38.9521,,11.32
a880da,N647SP  ,-76.1911,39.5888,365.76,34.39
a94c4e,SKW4809 ,-89.3054,41.6985,7498.08,178.54
a2e806,ASA1269 ,-122.8552,46.8304,4122.42,152.12
3c64af,DLH687  ,34.7883,31.9983,1089.66,92.96
3c4aa6,CFG2198 ,8.3116,50.0147,1752.6,124.58
3c64ae,DLH1293 ,33.1229,34.6894,3543.3,195.15
3c4aa5,CFG2184 ,-13.4258,52.4886,9563.1,242.88
a8f6ef,NKS710  ,-74.7849,40.0012,3558.54,163.16
3c64ad,DLH08X  ,22.2362,40.9612,4511.04,170.55
3c64ac,DLH5HH  ,12.5525,49.4365,8290.56,242.28
a3b8ca,N339RW  ,-104.8295,40.7243,6096.0,145.13
3c4aa8,CFG2228 ,1.7398,53.1183,9753.6,213.61
ae0255,GOONY62 ,-97.2367,37.2861,8534.4,156.63
4aca12,NSZ12U  ,18.3091,60.1218,4076.7,154.86
